5.	-0.0000384264
5.1	-0.0000369435
5.2	-0.0000355443
5.3	-0.0000342226
5.4	-0.0000329729
5.5	-0.0000317901
5.6	-0.0000306695
5.7	-0.0000296068
5.8	-0.0000285982
5.9	-0.00002764
6.	-0.000026729
6.1	-0.0000258626
6.2	-0.0000250376
6.3	-0.0000242513
6.4	-0.0000235013
6.5	-0.0000227855
6.6	-0.0000221018
6.7	-0.0000214484
6.8	-0.0000208235
6.9	-0.0000202254
7.	-0.0000196526
7.1	-0.0000191039
7.2	-0.0000185779
7.3	-0.0000180732
7.4	-0.0000175888
7.5	-0.0000171236
7.6	-0.0000166765
7.7	-0.0000162467
7.8	-0.0000158333
7.9	-0.0000154355
8.	-0.0000150524
8.1	-0.0000146835
8.2	-0.0000143279
8.3	-0.0000139851
8.4	-0.0000136544
8.5	-0.0000133353
8.6	-0.0000130272
8.7	-0.0000127297
8.8	-0.0000124423
8.9	-0.0000121645
9.	-0.0000118959
9.1	-0.000011636
9.2	-0.0000113846
9.3	-0.0000111413
9.4	-0.0000109056
9.5	-0.0000106774
9.6	-0.0000104562
9.7	-0.0000102419
9.8	-0.000010034
9.9	-9.83243e-6
10.	-9.63686e-6
10.1	-9.44707e-6
10.2	-9.26283e-6
10.3	-9.08392e-6
10.4	-8.91014e-6
10.5	-8.7413e-6
10.6	-8.57722e-6
10.7	-8.4177e-6
10.8	-8.2626e-6
10.9	-8.11174e-6
11.	-7.96497e-6
11.1	-7.82215e-6
11.2	-7.68314e-6
11.3	-7.5478e-6
11.4	-7.416e-6
11.5	-7.28763e-6
11.6	-7.16256e-6
11.7	-7.04067e-6
11.8	-6.92188e-6
11.9	-6.80606e-6
12.	-6.69313e-6
12.1	-6.58298e-6
12.2	-6.47553e-6
12.3	-6.37069e-6
12.4	-6.26837e-6
12.5	-6.1685e-6
12.6	-6.071e-6
12.7	-5.97578e-6
12.8	-5.88279e-6
12.9	-5.79196e-6
13.	-5.70321e-6
13.1	-5.61649e-6
13.2	-5.53172e-6
13.3	-5.44887e-6
13.4	-5.36786e-6
13.5	-5.28864e-6
13.6	-5.21116e-6
13.7	-5.13538e-6
13.8	-5.06123e-6
13.9	-4.98868e-6
14.	-4.91768e-6
14.1	-4.84818e-6
14.2	-4.78014e-6
14.3	-4.71353e-6
14.4	-4.6483e-6
14.5	-4.58441e-6
14.6	-4.52184e-6
14.7	-4.46053e-6
14.8	-4.40046e-6
14.9	-4.3416e-6
15.	-4.28391e-6
15.1	-4.22736e-6
15.2	-4.17193e-6
15.3	-4.11758e-6
15.4	-4.06428e-6
15.5	-4.01201e-6
15.6	-3.96075e-6
15.7	-3.91046e-6
15.8	-3.86112e-6
15.9	-3.81271e-6
16.	-3.7652e-6
16.1	-3.71858e-6
16.2	-3.67281e-6
16.3	-3.62789e-6
16.4	-3.58379e-6
16.5	-3.54048e-6
16.6	-3.49796e-6
16.7	-3.45619e-6
16.8	-3.41517e-6
16.9	-3.37488e-6
17.	-3.33529e-6
17.1	-3.2964e-6
17.2	-3.25818e-6
17.3	-3.22063e-6
17.4	-3.18372e-6
17.5	-3.14744e-6
17.6	-3.11177e-6
17.7	-3.07671e-6
17.8	-3.04224e-6
17.9	-3.00835e-6
18.	-2.97502e-6
18.1	-2.94224e-6
18.2	-2.90999e-6
18.3	-2.87828e-6
18.4	-2.84708e-6
18.5	-2.81639e-6
18.6	-2.78618e-6
18.7	-2.75647e-6
18.8	-2.72722e-6
18.9	-2.69844e-6
19.	-2.67011e-6
19.1	-2.64223e-6
19.2	-2.61478e-6
19.3	-2.58775e-6
19.4	-2.56114e-6
