15.5	-8.06044e-6
15.6	-7.95826e-6
15.7	-7.85801e-6
15.8	-7.75963e-6
15.9	-7.66307e-6
16.	-7.56829e-6
16.1	-7.47526e-6
16.2	-7.38392e-6
16.3	-7.29424e-6
16.4	-7.20617e-6
16.5	-7.11968e-6
16.6	-7.03473e-6
16.7	-6.95128e-6
16.8	-6.8693e-6
16.9	-6.78876e-6
17.	-6.70962e-6
17.1	-6.63185e-6
17.2	-6.55542e-6
17.3	-6.48029e-6
17.4	-6.40645e-6
17.5	-6.33385e-6
17.6	-6.26248e-6
17.7	-6.1923e-6
17.8	-6.12329e-6
17.9	-6.05542e-6
18.	-5.98867e-6
18.1	-5.92301e-6
18.2	-5.85843e-6
18.3	-5.79489e-6
18.4	-5.73237e-6
18.5	-5.67086e-6
18.6	-5.61033e-6
18.7	-5.55076e-6
18.8	-5.49212e-6
18.9	-5.43441e-6
19.	-5.3776e-6
19.1	-5.32168e-6
19.2	-5.26662e-6
19.3	-5.21241e-6
19.4	-5.15902e-6
19.5	-5.10645e-6
19.6	-5.05468e-6
19.7	-5.00369e-6
19.8	-4.95346e-6
19.9	-4.90398e-6
20.	-4.85524e-6
20.1	-4.80722e-6
20.2	-4.75991e-6
20.3	-4.71329e-6
20.4	-4.66735e-6
20.5	-4.62208e-6
20.6	-4.57746e-6
20.7	-4.53348e-6
20.8	-4.49013e-6
20.9	-4.4474e-6
21.	-4.40527e-6
21.1	-4.36374e-6
21.2	-4.32279e-6
21.3	-4.28242e-6
21.4	-4.2426e-6
21.5	-4.20334e-6
21.6	-4.16462e-6
21.7	-4.12643e-6
21.8	-4.08876e-6
21.9	-4.05161e-6
22.	-4.01495e-6
22.1	-3.97879e-6
22.2	-3.94312e-6
22.3	-3.90792e-6
22.4	-3.87319e-6
22.5	-3.83892e-6
22.6	-3.80511e-6
22.7	-3.77173e-6
22.8	-3.73879e-6
22.9	-3.70629e-6
23.	-3.6742e-6
23.1	-3.64253e-6
23.2	-3.61126e-6
23.3	-3.5804e-6
23.4	-3.54993e-6
23.5	-3.51984e-6
23.6	-3.49014e-6
23.7	-3.4608e-6
23.8	-3.43184e-6
23.9	-3.40324e-6
24.	-3.37499e-6
24.1	-3.3471e-6
24.2	-3.31954e-6
24.3	-3.29233e-6
24.4	-3.26545e-6
24.5	-3.23889e-6
24.6	-3.21266e-6
24.7	-3.18675e-6
24.8	-3.16114e-6
24.9	-3.13585e-6
25.	-3.11085e-6
25.1	-3.08615e-6
25.2	-3.06175e-6
25.3	-3.03763e-6
25.4	-3.0138e-6
25.5	-2.99024e-6
25.6	-2.96696e-6
25.7	-2.94395e-6
25.8	-2.92121e-6
25.9	-2.89873e-6
26.	-2.87651e-6
26.1	-2.85454e-6
26.2	-2.83282e-6
26.3	-2.81135e-6
26.4	-2.79012e-6
26.5	-2.76914e-6
26.6	-2.74838e-6
26.7	-2.72786e-6
26.8	-2.70757e-6
26.9	-2.6875e-6
27.	-2.66766e-6
27.1	-2.64803e-6
27.2	-2.62862e-6
27.3	-2.60942e-6
27.4	-2.59043e-6
27.5	-2.57165e-6
27.6	-2.55307e-6
27.7	-2.53469e-6
27.8	-2.51651e-6
27.9	-2.49852e-6
28.	-2.48073e-6
28.1	-2.46313e-6
28.2	-2.44571e-6
28.3	-2.42847e-6
28.4	-2.41142e-6
28.5	-2.39454e-6
28.6	-2.37785e-6
28.7	-2.36132e-6
28.8	-2.34497e-6
28.9	-2.32878e-6
29.	-2.31277e-6
29.1	-2.29692e-6
29.2	-2.28123e-6
29.3	-2.2657e-6
29.4	-2.25032e-6
29.5	-2.23511e-6
29.6	-2.22005e-6
29.7	-2.20514e-6
29.8	-2.19037e-6
29.9	-2.17576e-6
30.	-2.16129e-6
30.1	-2.14697e-6
30.2	-2.13279e-6
30.3	-2.11874e-6
30.4	-2.10484e-6
30.5	-2.09107e-6
30.6	-2.07744e-6
30.7	-2.06394e-6
30.8	-2.05057e-6
30.9	-2.03733e-6
31.	-2.02422e-6
31.1	-2.01123e-6
31.2	-1.99837e-6
31.3	-1.98563e-6
31.4	-1.97301e-6
31.5	-1.96051e-6
31.6	-1.94813e-6
31.7	-1.93587e-6
31.8	-1.92372e-6
31.9	-1.91169e-6
32.	-1.89977e-6
32.1	-1.88796e-6
32.2	-1.87626e-6
32.3	-1.86467e-6
32.4	-1.85318e-6
32.5	-1.84181e-6
32.6	-1.83053e-6
32.7	-1.81936e-6
32.8	-1.80829e-6
32.9	-1.79732e-6
33.	-1.78645e-6
33.1	-1.77568e-6
33.2	-1.76501e-6
33.3	-1.75443e-6
33.4	-1.74394e-6
33.5	-1.73355e-6
33.6	-1.72326e-6
33.7	-1.71305e-6
33.8	-1.70294e-6
33.9	-1.69291e-6
34.	-1.68297e-6
34.1	-1.67312e-6
34.2	-1.66336e-6
34.3	-1.65368e-6
34.4	-1.64408e-6
34.5	-1.63457e-6
34.6	-1.62514e-6
34.7	-1.61579e-6
34.8	-1.60652e-6
34.9	-1.59734e-6
35.	-1.58823e-6
35.1	-1.57919e-6
35.2	-1.57024e-6
35.3	-1.56136e-6
35.4	-1.55255e-6
35.5	-1.54382e-6
35.6	-1.53517e-6
35.7	-1.52658e-6
35.8	-1.51807e-6
35.9	-1.50963e-6
36.	-1.50126e-6
36.1	-1.49296e-6
36.2	-1.48472e-6
36.3	-1.47656e-6
36.4	-1.46846e-6
36.5	-1.46043e-6
36.6	-1.45246e-6
36.7	-1.44456e-6
36.8	-1.43672e-6
36.9	-1.42895e-6
37.	-1.42124e-6
37.1	-1.41359e-6
37.2	-1.40601e-6
37.3	-1.39848e-6
37.4	-1.39102e-6
37.5	-1.38361e-6
37.6	-1.37626e-6
37.7	-1.36897e-6
37.8	-1.36174e-6
37.9	-1.35457e-6
38.	-1.34745e-6
38.1	-1.34039e-6
38.2	-1.33339e-6
38.3	-1.32643e-6
38.4	-1.31954e-6
38.5	-1.31269e-6
38.6	-1.3059e-6
38.7	-1.29917e-6
38.8	-1.29248e-6
38.9	-1.28585e-6
39.	-1.27926e-6
39.1	-1.27273e-6
39.2	-1.26625e-6
39.3	-1.25981e-6
39.4	-1.25343e-6
39.5	-1.24709e-6
39.6	-1.2408e-6
39.7	-1.23456e-6
39.8	-1.22837e-6
39.9	-1.22222e-6
40.	-1.21612e-6
40.1	-1.21006e-6
40.2	-1.20405e-6
40.3	-1.19809e-6
40.4	-1.19216e-6
40.5	-1.18629e-6
40.6	-1.18045e-6
40.7	-1.17466e-6
40.8	-1.16891e-6
40.9	-1.1632e-6
41.	-1.15754e-6
41.1	-1.15191e-6
41.2	-1.14633e-6
41.3	-1.14079e-6
41.4	-1.13528e-6
41.5	-1.12982e-6
41.6	-1.1244e-6
41.7	-1.11901e-6
41.8	-1.11367e-6
41.9	-1.10836e-6
42.	-1.10309e-6
42.1	-1.09786e-6
42.2	-1.09266e-6
42.3	-1.0875e-6
42.4	-1.08238e-6
42.5	-1.07729e-6
42.6	-1.07224e-6
42.7	-1.06723e-6
42.8	-1.06225e-6
42.9	-1.0573e-6
43.	-1.05239e-6
43.1	-1.04751e-6
43.2	-1.04267e-6
43.3	-1.03786e-6
43.4	-1.03309e-6
43.5	-1.02834e-6
43.6	-1.02363e-6
43.7	-1.01895e-6
43.8	-1.01431e-6
43.9	-1.00969e-6
44.	-1.00511e-6
44.1	-1.00056e-6
44.2	-9.96036e-7
44.3	-9.91545e-7
44.4	-9.87085e-7
44.5	-9.82655e-7
44.6	-9.78254e-7
44.7	-9.73883e-7
44.8	-9.69541e-7
44.9	-9.65228e-7
45.	-9.60944e-7
45.1	-9.56688e-7
45.2	-9.5246e-7
45.3	-9.48261e-7
45.4	-9.44089e-7
45.5	-9.39944e-7
45.6	-9.35827e-7
45.7	-9.31737e-7
45.8	-9.27674e-7
45.9	-9.23637e-7
46.	-9.19626e-7
46.1	-9.15641e-7
46.2	-9.11683e-7
46.3	-9.07749e-7
46.4	-9.03842e-7
46.5	-8.99959e-7
46.6	-8.96101e-7
46.7	-8.92269e-7
46.8	-8.8846e-7
46.9	-8.84676e-7
47.	-8.80916e-7
47.1	-8.7718e-7
47.2	-8.73468e-7
47.3	-8.69779e-7
47.4	-8.66114e-7
47.5	-8.62471e-7
47.6	-8.58852e-7
47.7	-8.55255e-7
47.8	-8.51681e-7
47.9	-8.48129e-7
48.	-8.446e-7
48.1	-8.41092e-7
48.2	-8.37606e-7
48.3	-8.34142e-7
48.4	-8.30699e-7
48.5	-8.27278e-7
48.6	-8.23878e-7
48.7	-8.20498e-7
48.8	-8.17139e-7
48.9	-8.13801e-7
49.	-8.10483e-7
49.1	-8.07186e-7
49.2	-8.03909e-7
49.3	-8.00651e-7
49.4	-7.97413e-7
49.5	-7.94195e-7
49.6	-7.90996e-7
49.7	-7.87817e-7
49.8	-7.84657e-7
49.9	-7.81515e-7
50.	-7.78393e-7
